ticket_id,customer_id,ticket_type,message,sentiment,status,created_at
TICK-001373,CUST-00492,retention_risk,"Thinking about closing my account, can you give me a reason not to?",very_negative,open,2025-04-03T12:00:00
TICK-001374,CUST-00306,policy_question,Can I return an item I opened but didn't use?,neutral,open,2025-06-16T02:00:00
TICK-001375,CUST-00190,retention_risk,"Every order this month has had some issue, what's going on?",very_negative,open,2025-07-21T17:00:00
TICK-001376,CUST-00501,return_request,"I ordered the wrong color by mistake, is exchange possible at this point?",neutral,open,2025-04-17T21:00:00
TICK-001377,CUST-00712,return_request,"I'd like to send this back, it's been 14 days since delivery, is that still within the window?",neutral,open,2025-08-17T10:00:00
TICK-001378,CUST-00212,order_inquiry,Can someone tell me what's happening with order ORD-004712?,negative,open,2025-02-14T17:00:00
TICK-001379,CUST-00128,order_inquiry,My package was supposed to arrive 3 days ago and I still haven't received it.,negative,resolved,2025-07-06T17:00:00
TICK-001380,CUST-00001,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-01-24T16:00:00
TICK-001381,CUST-00675,escalation,I want to speak to someone who can actually make a decision on this.,very_negative,open,2025-09-09T22:00:00
TICK-001382,CUST-00621,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,open,2025-01-23T07:00:00
TICK-001383,CUST-00877,order_inquiry,Can someone tell me what's happening with order ORD-002456?,neutral,open,2025-04-21T18:00:00
TICK-001384,CUST-00747,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-05-11T08:00:00
TICK-001385,CUST-00410,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-05-11T21:00:00
TICK-001386,CUST-00549,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-05-18T20:00:00
TICK-001387,CUST-00732,retention_risk,"I've been a loyal customer for years and this keeps happening, I'm losing patience.",very_negative,open,2025-08-03T04:00:00
TICK-001388,CUST-00389,policy_question,Can I return an item I opened but didn't use?,neutral,open,2025-02-09T08:00:00
TICK-001389,CUST-00701,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,negative,resolved,2025-02-03T10:00:00
TICK-001390,CUST-00932,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",very_negative,resolved,2025-03-16T07:00:00
TICK-001391,CUST-00387,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,resolved,2025-02-23T03:00:00
TICK-001392,CUST-00603,order_inquiry,"Order ORD-007173 shows 'processing' for 6 days now, is that normal?",neutral,open,2025-06-28T22:00:00
TICK-001393,CUST-00565,retention_risk,Not sure it's worth staying a member if service keeps slipping like this.,very_negative,open,2025-01-25T05:00:00
TICK-001394,CUST-00186,policy_question,Can I return an item I opened but didn't use?,neutral,resolved,2025-09-02T18:00:00
TICK-001395,CUST-00731,order_inquiry,My package was supposed to arrive 12 days ago and I still haven't received it.,neutral,open,2025-03-15T12:00:00
TICK-001396,CUST-00055,retention_risk,Not sure it's worth staying a member if service keeps slipping like this.,very_negative,open,2025-08-03T22:00:00
TICK-001397,CUST-00363,policy_question,What counts as eligible for a late-delivery refund?,neutral,resolved,2025-05-22T13:00:00
TICK-001398,CUST-00313,policy_question,Do premium members get extended return windows?,neutral,resolved,2025-07-28T10:00:00
TICK-001399,CUST-00079,return_request,"This arrived damaged, the box was crushed and the product inside is cracked.",neutral,open,2025-03-26T18:00:00
TICK-001400,CUST-00952,order_inquiry,"Order ORD-002342 shows 'processing' for 12 days now, is that normal?",neutral,open,2025-08-06T21:00:00
TICK-001401,CUST-00492,policy_question,How long do I have to return an item after delivery?,neutral,open,2025-07-27T00:00:00
TICK-001402,CUST-00732,retention_risk,"This is the third time an order has been late, I'm thinking about cancelling my account.",very_negative,resolved,2025-05-06T23:00:00
TICK-001403,CUST-00701,retention_risk,"Every order this month has had some issue, what's going on?",negative,resolved,2025-03-28T21:00:00
TICK-001404,CUST-00537,escalation,I've been patient but this needs to go to someone higher up now.,negative,open,2025-02-08T11:00:00
TICK-001405,CUST-00362,return_request,"I ordered the wrong color by mistake, is exchange possible at this point?",neutral,resolved,2025-09-11T12:00:00
TICK-001406,CUST-00347,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,negative,open,2025-03-02T09:00:00
TICK-001407,CUST-00272,order_inquiry,The tracking page hasn't changed since it left the warehouse.,neutral,open,2025-07-21T06:00:00
TICK-001408,CUST-00528,escalation,"Nothing offered so far has actually solved my problem, I need this escalated.",negative,resolved,2025-09-07T01:00:00
TICK-001409,CUST-00472,policy_question,How long does a refund actually take to process once approved?,neutral,resolved,2025-07-01T03:00:00
TICK-001410,CUST-00364,order_inquiry,"Order ORD-001526 shows 'processing' for 8 days now, is that normal?",neutral,open,2025-08-09T15:00:00
TICK-001411,CUST-00921,order_inquiry,Checking in on ORD-004214 — no movement on tracking for almost a week.,neutral,resolved,2025-03-05T15:00:00
TICK-001412,CUST-00257,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-07-22T11:00:00
TICK-001413,CUST-00914,order_inquiry,"I never got a shipping confirmation email, did my order actually go through?",neutral,resolved,2025-02-25T14:00:00
TICK-001414,CUST-00166,retention_risk,"I'm one bad experience away from cancelling, just being honest.",negative,resolved,2025-08-11T00:00:00
TICK-001415,CUST-00114,policy_question,Do premium members get extended return windows?,neutral,resolved,2025-01-21T04:00:00
TICK-001416,CUST-00923,policy_question,What's the process for a refund on a final-sale item that arrived broken?,neutral,open,2025-04-12T15:00:00
TICK-001417,CUST-00122,escalation,I want to speak to someone who can actually make a decision on this.,very_negative,resolved,2025-09-11T21:00:00
TICK-001418,CUST-00770,retention_risk,"Between the delays and the return hassle, I'm reconsidering my subscription.",very_negative,resolved,2025-03-09T03:00:00
TICK-001419,CUST-00022,escalation,I've been patient but this needs to go to someone higher up now.,negative,open,2025-06-26T16:00:00
TICK-001420,CUST-00243,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,resolved,2025-08-08T19:00:00
TICK-001421,CUST-00492,return_request,Can I get a prepaid return label for this order?,negative,resolved,2025-09-06T02:00:00
TICK-001422,CUST-00633,return_request,"Wrong size arrived, can I exchange it instead of a full return?",neutral,open,2025-05-08T08:00:00
TICK-001423,CUST-00254,return_request,"Requesting a return on ORD-005743, the item doesn't match the listing photos.",negative,open,2025-08-31T22:00:00
TICK-001424,CUST-00718,return_request,"This arrived damaged, the box was crushed and the product inside is cracked.",neutral,open,2025-03-18T07:00:00
TICK-001425,CUST-00040,order_inquiry,"I never got a shipping confirmation email, did my order actually go through?",neutral,open,2025-03-16T13:00:00
TICK-001426,CUST-00886,order_inquiry,I placed this order almost 3 days ago. Is it still in transit?,neutral,resolved,2025-07-28T16:00:00
TICK-001427,CUST-00228,policy_question,Do premium members get extended return windows?,neutral,resolved,2025-09-03T01:00:00
TICK-001428,CUST-00312,policy_question,What is your refund policy for items damaged in shipping?,neutral,resolved,2025-07-06T08:00:00
TICK-001429,CUST-00429,escalation,"Nothing offered so far has actually solved my problem, I need this escalated.",negative,resolved,2025-01-25T05:00:00
TICK-001430,CUST-00218,order_inquiry,My package was supposed to arrive 7 days ago and I still haven't received it.,neutral,resolved,2025-05-24T19:00:00
TICK-001431,CUST-00972,order_inquiry,Can someone tell me what's happening with order ORD-002067?,neutral,resolved,2025-06-21T09:00:00
TICK-001432,CUST-00014,order_inquiry,My delivery window passed yesterday and there's no update.,negative,open,2025-06-19T11:00:00
TICK-001433,CUST-00761,return_request,"The product stopped working after two uses, I want to return it.",negative,open,2025-05-22T06:00:00
TICK-001434,CUST-00909,retention_risk,Honestly considering switching to a different service after this experience.,negative,open,2025-03-03T01:00:00
TICK-001435,CUST-00198,retention_risk,"I've been a loyal customer for years and this keeps happening, I'm losing patience.",very_negative,open,2025-02-08T17:00:00
TICK-001436,CUST-00743,retention_risk,Not sure it's worth staying a member if service keeps slipping like this.,very_negative,open,2025-03-20T01:00:00
TICK-001437,CUST-00564,order_inquiry,"I never got a shipping confirmation email, did my order actually go through?",negative,resolved,2025-06-27T11:00:00
TICK-001438,CUST-00070,policy_question,"My order arrived 8 days ago but it's damaged, can I still get a refund?",neutral,resolved,2025-09-15T00:00:00
TICK-001439,CUST-00714,order_inquiry,The tracking page hasn't changed since it left the warehouse.,neutral,resolved,2025-01-24T18:00:00
TICK-001440,CUST-00507,order_inquiry,"Order ORD-001559 shows 'processing' for 8 days now, is that normal?",negative,open,2025-03-26T14:00:00
TICK-001441,CUST-00576,return_request,Can I get a prepaid return label for this order?,negative,resolved,2025-05-20T06:00:00
TICK-001442,CUST-00224,order_inquiry,Can someone tell me what's happening with order ORD-004685?,negative,open,2025-08-22T16:00:00
TICK-001443,CUST-00266,retention_risk,"Every order this month has had some issue, what's going on?",very_negative,open,2025-06-01T22:00:00
TICK-001444,CUST-00176,order_inquiry,Tracking says shipped but there hasn't been an update in four days.,neutral,open,2025-05-02T09:00:00
TICK-001445,CUST-00905,order_inquiry,Can someone tell me what's happening with order ORD-007718?,neutral,open,2025-05-19T01:00:00
TICK-001446,CUST-00844,retention_risk,"I've been a loyal customer for years and this keeps happening, I'm losing patience.",negative,open,2025-01-01T20:00:00
TICK-001447,CUST-00996,policy_question,How long does a refund actually take to process once approved?,neutral,resolved,2025-02-12T22:00:00
TICK-001448,CUST-00137,return_request,"Requesting a return on ORD-005916, the item doesn't match the listing photos.",negative,resolved,2025-06-16T01:00:00
TICK-001449,CUST-00844,retention_risk,"This is the third time an order has been late, I'm thinking about cancelling my account.",very_negative,open,2025-05-24T05:00:00
TICK-001450,CUST-00674,order_inquiry,My package was supposed to arrive 12 days ago and I still haven't received it.,negative,open,2025-07-15T20:00:00
TICK-001451,CUST-00650,order_inquiry,My delivery window passed yesterday and there's no update.,negative,open,2025-08-15T07:00:00
TICK-001452,CUST-00596,policy_question,Do premium members get extended return windows?,neutral,open,2025-08-17T07:00:00
TICK-001453,CUST-00378,return_request,Can I get a prepaid return label for this order?,neutral,resolved,2025-02-17T15:00:00
TICK-001454,CUST-00884,order_inquiry,Can someone tell me what's happening with order ORD-006682?,neutral,open,2025-09-09T23:00:00
TICK-001455,CUST-00022,order_inquiry,The tracking page hasn't changed since it left the warehouse.,neutral,open,2025-04-01T12:00:00
TICK-001456,CUST-00072,retention_risk,"I've been a loyal customer for years and this keeps happening, I'm losing patience.",negative,open,2025-08-07T07:00:00
TICK-001457,CUST-00103,policy_question,Can I return an item I opened but didn't use?,neutral,open,2025-02-21T12:00:00
TICK-001458,CUST-00782,policy_question,"My order arrived 2 days ago but it's damaged, can I still get a refund?",neutral,open,2025-05-08T02:00:00
TICK-001459,CUST-00615,order_inquiry,My delivery window passed yesterday and there's no update.,neutral,open,2025-02-24T17:00:00
TICK-001460,CUST-00874,return_request,"The product stopped working after two uses, I want to return it.",neutral,open,2025-03-13T15:00:00
TICK-001461,CUST-00168,return_request,Item from ORD-006681 arrived defective right out of the box.,negative,resolved,2025-09-03T04:00:00
TICK-001462,CUST-00274,order_inquiry,Checking in on ORD-005670 — no movement on tracking for almost a week.,negative,open,2025-01-11T01:00:00
TICK-001463,CUST-00106,order_inquiry,The tracking page hasn't changed since it left the warehouse.,negative,resolved,2025-03-14T00:00:00
